Tag	1_lambda	BioSample	BioSpecimen	Chao1	Chao1_LB	Chao1_UL	Hprime	Molecule	MoleculeType	Obs	Site	WGS_Hprime	qD	site_norm
SRS015475	17.9611730327468	SRS015475	700024130	612.156862745098	519.183558727612	753.91593064498	3.96831423223359	DNA	G	342	R_Retroauricular crease		342	right_retroauricular_crease
SRS018667	7.72237721404009	SRS018667	700037134	223	121.096042301991	503.649637834671	2.81311122791867	DNA	G	63	L_Retroauricular crease		63	left_retroauricular_crease
SRS050260	14.3272577674722	SRS050260	700108362	870.78125	740.314188517805	1058.49971349788	3.97259456866791	DNA	G	443	Posterior fornix		443	posterior_fornix
SRS017699	5.99435608257955	SRS017699	700034792	706.225806451613	597.847696736926	864.832397477973	3.15384755438436	DNA	G	364	Mid vagina		364	mid_vagina
SRS013934	2.63485902519747	SRS013934	700021289	601.96	508.862784823183	744.340475887107	2.31709607161784	DNA	G	333	R_Retroauricular crease		333	right_retroauricular_crease
SRS018228	50.5735583164403	SRS018228	700035635	1429.27433628319	1267.89693767132	1642.95706720847	5.29675830807587	DNA	G	770	Stool		770	stool
SRS063799	32.0178270495658	SRS063799	700111240	1196.37195121951	1033.71153930327	1419.89665407951	4.7433547520064	DNA	G	599	Anterior nares		599	anterior_nares
SRS021346	110.322717464097	SRS021346	700097004	2032.74796747967	1763.82814575683	2377.64565436425	5.83419181456965	DNA	G	812	Saliva		812	saliva
SRS057270	3.29142469377121	SRS057270	700102132	755.393442622951	639.333612705556	924.834524352296	2.44705869655148	DNA	G	387	Vaginal introitus		387	vaginal_introitus
SRS024614	61.9020884467981	SRS024614	700101905	2434.27319587629	2060.11784291351	2920.59121756906	5.43496375191485	DNA	G	812	Buccal mucosa		812	buccal_mucosa
SRS015441	81.3559461224841	SRS015441	700024096	3482.50208333333	3183.25191877634	3843.07773552429	5.72216513651245	DNA	G	1723	Subgingival plaque		1723	subgingival_plaque
SRS017745	67.2829152114957	SRS017745	700034838	1276.39673913043	1109.52462750723	1502.1997508942	5.41989301225654	DNA	G	637	Stool		637	stool
SRS016734	133.97420739361	SRS016734	700032925	1478.49122807018	1290.59540551295	1725.17011791428	5.83075128055104	DNA	G	690	Stool		690	stool
SRS024143	86.9150534146169	SRS024143	700100611	2777.82618025751	2533.18853425897	3075.32390744287	5.72495897443002	DNA	G	1401	Throat		1401	throat
SRS056634	186.689343731053	SRS056634	700107934	2694.44902912621	2433.45615152063	3014.19124543815	6.21502288074624	DNA	G	1274	Saliva		1274	saliva
SRS013337	88.2790443541633	SRS013337	700016056	1818.05592105263	1627.31476004485	2061.12186012244	5.54769224262538	DNA	G	932	Mid vagina		932	mid_vagina
SRS042712	186.662872962165	SRS042712	700105973	1712.02857142857	1397.21122338412	2140.21664725445	5.9669784303701	DNA	G	523	Saliva		523	saliva
SRS043805	20.0773438615474	SRS043805	700107945	1579.80612244898	1256.56805412238	2041.51128893154	4.20218235322972	DNA	G	502	R_Retroauricular crease		502	right_retroauricular_crease
SRS017756	175.62726961288	SRS017756	700034849	2429.29245283019	2152.83373936092	2774.86591432411	6.14864778045816	DNA	G	1047	Throat		1047	throat
SRS013932	36.52770921854	SRS013932	700021287	1412.64361702128	1231.28394926427	1656.38206405807	4.74885477815271	DNA	G	704	Throat		704	throat
SRS012629	96.5882885242984	SRS012629	700014386	2596.48245614035	2392.20691604077	2847.06089909192	5.79219249557878	DNA	G	1491	Stool		1491	stool
SRS013950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.00113543999529	NA	NA
SRS064249	219.727091452914	SRS064249	700110656	1565.47169811321	1352.34339849089	1845.86010896398	6.00365078745969	DNA	G	677	Supragingival plaque		677	supragingival_plaque
SRS056979	12.4035933649419	SRS056979	700038699	997.461538461538	903.095198496977	1126.06536596823	3.64021032411881	DNA	G	643	Vaginal introitus		643	vaginal_introitus
SRS015541	79.9629356345213	SRS015541	700024196	1291.01801801802	1139.2915527296	1492.97652474776	5.43520141247738	DNA	G	681	Attached/Keratinized gingiva		681	attached_keratinized_gingiva
SRS018420	212.156689622055	SRS018420	700035854	2894.04060913706	2607.01741049004	3245.77801819683	6.34614564951221	DNA	G	1334	Supragingival plaque		1334	supragingival_plaque
SRS045039	5.16656732684494	SRS045039	700102604	322.882352941176	241.432547618898	479.350587175248	2.44497188795493	DNA	G	153	Vaginal introitus		153	vaginal_introitus
SRS058800	215.744224727409	SRS058800	700109820	1592.45925925926	1399.78676663886	1840.7223853979	6.09116426824683	DNA	G	732	Subgingival plaque		732	subgingival_plaque
SRS017758	138.018848377503	SRS017758	700034851	2660.79655172414	2338.86620139406	3064.46987331545	6.20784346765769	DNA	G	1071	Subgingival plaque		1071	subgingival_plaque
SRS053214	36.5680379214517	SRS053214	700107375	1833.9225	1708.17241552941	1993.52108069749	5.28840804139535	DNA	G	1241	Stool		1241	stool
SRS057691	138.223501889509	SRS057691	700109933	2504.22033898305	2297.419115153	2757.0856145755	6.10281966608662	DNA	G	1369	Supragingival plaque		1369	supragingival_plaque
SRS016573	86.8242246962961	SRS016573	700032326	2714.88759689922	2366.83362955054	3155.07608337226	5.6150793112719	DNA	G	1052	Palatine Tonsils		1052	palatine_tonsils
SRS063999	268.779468972241	SRS063999	700114114	2757.74501992032	2544.05675871983	3017.46156788316	6.41417299101638	DNA	G	1552	Supragingival plaque		1552	supragingival_plaque
SRS058717	6.25751864762211	SRS058717	700106492	390	324.856508199534	505.153498269016	3.25623276058939	DNA	G	240	Mid vagina		240	mid_vagina
SRS022647	78.3784012208007	SRS022647	700098599	972.2	849.848700923501	1142.40139511819	5.23267842166171	DNA	G	537	Stool		537	stool
SRS024663	38.2942282786191	SRS024663	700102043	1344.18421052632	1165.05538147556	1584.77613053573	4.89684536809773	DNA	G	643	Stool		643	stool
SRS012931	10.680140306456	SRS012931	700015167	1541.80357142857	1386.83230553958	1742.8858273537	3.97226413530553	DNA	G	866	Anterior nares		866	anterior_nares
SRS065345	52.7645999578426	SRS065345	700114375	2315.64052287582	2053.84909075736	2644.69879024236	5.50854114295918	DNA	G	1035	Hard palate		1035	hard_palate
SRS062542	179.927305888483	SRS062542	700111451	1702.01666666667	1484.05734488156	1984.69336548542	6.08109857387764	DNA	G	750	Supragingival plaque		750	supragingival_plaque
SRS017752	120.242273453549	SRS017752	700034845	2648.93390804598	2353.05221217933	3014.96169002553	6.1199461766244	DNA	G	1105	Hard palate		1105	hard_palate
SRS050541	35.5397397749384	SRS050541	700038536	1320.33333333333	1154.20021049238	1544.06287182805	4.67324943826899	DNA	G	675	Attached/Keratinized gingiva		675	attached_keratinized_gingiva
SRS078433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA
SRS042447	177.475952941177	SRS042447	700109763	2109.44491525424	1824.05969090396	2476.18865100748	6.06783743650916	DNA	G	823	Subgingival plaque		823	subgingival_plaque
SRS050138	29.9377769074486	SRS050138	700105934	454.544444444444	381.705077626575	570.272700386526	4.28728212386272	DNA	G	258	R_Retroauricular crease		258	right_retroauricular_crease
SRS020232	44.7633835522544	SRS020232	700095485	1260.34736842105	1113.12239459301	1460.16640945594	4.90266132560553	DNA	G	701	Anterior nares		701	anterior_nares
SRS046076	16.4757969436625	SRS046076	700038390	332.756097560976	288.348281243389	408.294263611647	3.86673629173928	DNA	G	225	R_Antecubital fossa		225	right_antecubital_fossa
SRS054825	24.3783816647773	SRS054825	700103665	828.25	705.125213932211	1005.29991335251	4.49951950504402	DNA	G	424	R_Retroauricular crease		424	right_retroauricular_crease
SRS064458	35.48133444744	SRS064458	700113492	1571.876	1393.99107155938	1803.76012621358	5.06340825629537	DNA	G	808	Throat		808	throat
SRS014633	36.9937039472573	SRS014633	700023287	3572.12956810631	3306.65818682381	3888.09687664764	5.47732954919063	DNA	G	1911	Hard palate		1911	hard_palate
SRS021834	137.980929513368	SRS021834	700097570	2308.32831325301	2059.24542940222	2619.68730015669	6.04240288141317	DNA	G	1063	Stool		1063	stool
SRS018241	183.999210365745	SRS018241	700035648	2327.04054054054	2057.7435045084	2666.2208312504	6.09537643136235	DNA	G	1020	Subgingival plaque		1020	subgingival_plaque
SRS049913	114.653906287013	SRS049913	700108235	1932.364	1684.41612145964	2250.8615837371	5.84197423537143	DNA	G	813	R_Antecubital fossa		813	right_antecubital_fossa
SRS014313	10.3249561393515	SRS014313	700021902	455.396226415094	393.795815478857	552.198473439835	3.3796666619519	DNA	G	286	Stool		286	stool
SRS057572	27.5204060794275	SRS057572	700038534	1778.38489208633	1583.38535618143	2028.78307346157	4.7641752599351	DNA	G	897	Hard palate		897	hard_palate
SRS013605	39.5035524662068	SRS013605	700016638	2174.09057971014	1904.86179073518	2515.45281179264	5.48411034845764	DNA	G	900	Palatine Tonsils		900	palatine_tonsils
SRS056663	1	SRS056663	700109123	1	NA	NA	NA	DNA	G	1	L_Antecubital fossa		1	left_antecubital_fossa
SRS022273	226.617986426585	SRS022273	700098113	2939.60208333333	2679.53351628432	3254.45706053223	6.43079331086881	DNA	G	1445	Saliva		1445	saliva
SRS062584	2.53592800920133	SRS062584	700111595	493.166666666667	218.738305526705	1366.54476776451	1.68602002426079	DNA	G	93	Posterior fornix		93	posterior_fornix
SRS015800	18.3893742641845	SRS015800	700024455	2677.26007326007	2478.80948723606	2917.66020882393	4.86860157536282	DNA	G	1540	Attached/Keratinized gingiva		1540	attached_keratinized_gingiva
SRS024667	30.2421153833933	SRS024667	700102047	2802.34745762712	2494.23856924657	3182.41534516983	5.61504372441001	DNA	G	1175	Saliva		1175	saliva
SRS043698	183.180221411343	SRS043698	700102968	2007.90254237288	1735.19284809242	2358.96362489231	6.07231027165233	DNA	G	786	Palatine Tonsils		786	palatine_tonsils
SRS017984	102.779422894335	SRS017984	700035308	2150.28143712575	1914.16238033703	2445.89094097951	5.94938789231299	DNA	G	977	Throat		977	throat
SRS019077	76.9822469955228	SRS019077	700037548	2627.70886075949	2413.25497558108	2889.46563460724	5.65203459206122	DNA	G	1441	Supragingival plaque		1441	supragingival_plaque
SRS046123	20.427957775237	SRS046123	700108605	1543.56640625	1378.57248475605	1758.9198907954	4.35244843484336	DNA	G	838	Attached/Keratinized gingiva		838	attached_keratinized_gingiva
SRS021483	12.1144914316429	SRS021483	700097195	1447.9527027027	1220.93368518603	1758.78178877765	4.18326953740765	DNA	G	606	Anterior nares	2.80805602542213	606	anterior_nares
SRS022392	89.631775832656	SRS022392	700098267	1484.59507042254	1344.96311314642	1666.52343480089	5.52512984616605	DNA	G	884	Stool		884	stool
SRS056828	5.34791530764789	SRS056828	700106990	1031.29017857143	913.620846868588	1190.09205376406	3.13120405250544	DNA	G	577	Attached/Keratinized gingiva		577	attached_keratinized_gingiva
SRS053854	45.7079747911399	SRS053854	700038744	2032.35294117647	1841.37646806225	2273.19704727563	5.24933136847939	DNA	G	1110	Tongue dorsum		1110	tongue_dorsum
SRS052996	27.2581981498447	SRS052996	700107766	2085.5223880597	1831.72120724795	2408.98244429959	5.11221663592237	DNA	G	907	Hard palate		907	hard_palate
SRS105068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA
SRS043466	24.7734552783859	SRS043466	700107822	2031.29032258065	1768.37002721031	2368.51125070557	5.09388872913999	DNA	G	838	Tongue dorsum		838	tongue_dorsum
SRS056581	27.322429639409	SRS056581	700105682	597.793103448276	525.448503724551	708.215535722833	4.31941939803589	DNA	G	388	Vaginal introitus		388	vaginal_introitus
SRS049989	12.9299652424301	SRS049989	700106548	617.223214285714	536.12384239972	740.450092254115	3.76273674678058	DNA	G	380	Vaginal introitus		380	vaginal_introitus
SRS017977	120.052182752584	SRS017977	700035301	2555.48051948052	2256.80862703639	2928.87535940209	6.08917038202199	DNA	G	1063	Saliva		1063	saliva
SRS023475	55.7182141701719	SRS023475	700099752	1720.00357142857	1530.63971912552	1963.31946350172	5.40989251217947	DNA	G	866	Tongue dorsum		866	tongue_dorsum
SRS020169	64.530024089282	SRS020169	700095422	1417.46694214876	1258.18295756534	1626.97310340069	5.35274022478439	DNA	G	753	Supragingival plaque		753	supragingival_plaque
SRS021298	73.553709775053	SRS021298	700096956	1584.40163934426	1447.57839099657	1758.62282900369	5.64374813455266	DNA	G	947	Subgingival plaque		947	subgingival_plaque
SRS024681	34.0178728788666	SRS024681	700102061	1175.25	1030.92565891843	1370.63637891429	4.63815107992427	DNA	G	623	Anterior nares		623	anterior_nares
SRS018234	47.2774568665868	SRS018234	700035641	1581.22164948454	1364.22398035188	1869.32515260404	5.01117958375404	DNA	G	702	Tongue dorsum		702	tongue_dorsum
SRS049626	51.4619935331203	SRS049626	700109572	2015.09259259259	1784.23000689926	2310.22870074601	5.38535254913904	DNA	G	955	Attached/Keratinized gingiva		955	attached_keratinized_gingiva
SRS046694	47.1259764465221	SRS046694	700103496	1533.02808988764	1330.24388814436	1805.83674536616	4.96514688448305	DNA	G	743	Supragingival plaque		743	supragingival_plaque
SRS064277	80.1702378974129	SRS064277	700114603	2649.28037383178	2396.85201237102	2957.95622126063	5.97742834437004	DNA	G	1264	Palatine Tonsils		1264	palatine_tonsils
SRS056461	36.6935253798239	SRS056461	700107881	2912.7668161435	2641.33741755095	3242.74483404334	5.54903865681747	DNA	G	1383	Buccal mucosa		1383	buccal_mucosa
SRS024562	373.061979648474	SRS024562	700101853	2448.62953367876	2203.92249585473	2750.75362272052	6.53765265520278	DNA	G	1161	Subgingival plaque		1161	subgingival_plaque
SRS023288	22.8649486278855	SRS023288	700099450	1977.35185185185	1704.28040335549	2332.16134460481	4.82121786874324	DNA	G	792	Buccal mucosa		792	buccal_mucosa
SRS055960	8.21177567573939	SRS055960	700105983	1026.11363636364	903.993185512076	1195.28053867786	3.63021013766741	DNA	G	587	L_Retroauricular crease		587	left_retroauricular_crease
SRS024677	8.28788256838705	SRS024677	700102057	1113.03125	927.291233511097	1374.87985005464	3.35255666672879	DNA	G	474	L_Retroauricular crease		474	left_retroauricular_crease
SRS022411	60.1527814005752	SRS022411	700098286	505.41	450.260371772018	593.887144154421	4.74540917731834	DNA	G	359	Vaginal introitus		359	vaginal_introitus
SRS097895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA
SRS050622	1	SRS050622	700110301	1	NA	NA	NA	DNA	G	1	L_Retroauricular crease		1	left_retroauricular_crease
SRS050043	150.378661451597	SRS050043	700038438	4055.14879356568	3795.81777172204	4359.74282152651	6.26807833430983	DNA	G	2310	Hard palate		2310	hard_palate
SRS013722	151.42918078533	SRS013722	700016800	1999.8904494382	1803.57902264908	2246.14903025396	5.9530557170864	DNA	G	1032	Supragingival plaque		1032	supragingival_plaque
SRS015702	5.13179578101943	SRS015702	700024357	289.480769230769	230.57851302941	395.536408162544	2.38468678863891	DNA	G	157	Posterior fornix		157	posterior_fornix
SRS044487	8.12213327790493	SRS044487	700108962	1110.55813953488	954.080763542165	1324.77255833297	3.97181061734975	DNA	G	530	Buccal mucosa		530	buccal_mucosa
SRS023235	71.6391597719891	SRS023235	700099393	1687.90540540541	1517.07819672103	1907.28192994599	5.46786275590817	DNA	G	916	Supragingival plaque		916	supragingival_plaque
SRS042667	111.071091409104	SRS042667	700106073	1897.19205298013	1701.79753323669	2146.07375440751	5.72705800563657	DNA	G	988	Throat		988	throat
SRS012920	13.3307903780669	SRS012920	700015143	2423.48101265823	2147.13694295799	2769.11415332775	4.65321117644528	DNA	G	1045	Palatine Tonsils		1045	palatine_tonsils
SRS015048	25.1604461836289	SRS015048	700023703	595.208333333333	533.659682049447	690.086626285736	4.14258386793028	DNA	G	420	R_Retroauricular crease		420	right_retroauricular_crease
SRS019876	110.504618483319	SRS019876	700038352	1738.67175572519	1553.22309285824	1978.77703712615	5.62244244546903	DNA	G	924	Supragingival plaque		924	supragingival_plaque
SRS047060	9.23787669008074	SRS047060	700109514	2421.79679144385	2174.6679290915	2727.61168888992	4.12458189153312	DNA	G	1134	Buccal mucosa		1134	buccal_mucosa
SRS013167	21.2260553756295	SRS013167	700015866	1609.546875	1374.6475217721	1920.69565144401	4.85420103490759	DNA	G	651	Attached/Keratinized gingiva		651	attached_keratinized_gingiva
SRS017872	403.604495634403	SRS017872	700035170	2738.2134502924	2433.23792694365	3115.66974115039	6.58361505618054	DNA	G	1150	Subgingival plaque		1150	subgingival_plaque
SRS054528	95.55726561888	SRS054528	700109512	2835.45588235294	2601.82227576131	3119.59239155228	5.74109226410083	DNA	G	1521	Tongue dorsum		1521	tongue_dorsum
SRS053267	157.199989996969	SRS053267	700110221	3084.73413897281	2908.20486323594	3296.70746932681	6.21257850613633	DNA	G	2029	Stool		2029	stool
SRS049371	113.200480685412	SRS049371	700105672	1968.53012048193	1779.3860302331	2207.68285692196	5.72028585271818	DNA	G	1064	Attached/Keratinized gingiva		1064	attached_keratinized_gingiva
SRS019336	10.2662693939988	SRS019336	700037807	695.918918918919	625.279182362441	800.211204007609	3.27326734971003	DNA	G	477	R_Retroauricular crease		477	right_retroauricular_crease
SRS012868	229.752390655025	SRS012868	700014989	3287.00714285714	3035.62342372089	3588.2823870223	6.46123172977916	DNA	G	1769	Supragingival plaque		1769	supragingival_plaque
SRS053863	33.9147172259669	SRS053863	700106547	1212.75520833333	1053.92283863424	1427.16469272473	5.09680357768692	DNA	G	600	Anterior nares		600	anterior_nares
SRS024624	25.6690225650577	SRS024624	700101915	961.653846153846	790.251268471798	1211.76705690711	4.4101612098119	DNA	G	417	Anterior nares		417	anterior_nares
SRS015754	142.348191448503	SRS015754	700024409	2035.5197740113	1858.68082366435	2258.50436293589	5.92663755251083	DNA	G	1181	Throat		1181	throat
SRS015276	12.4604571054016	SRS015276	700023931	1175.00840336134	1048.82603404133	1343.44366629504	3.74541067920602	DNA	G	672	Palatine Tonsils		672	palatine_tonsils
SRS017876	34.8724058416602	SRS017876	700035174	562.160714285714	419.135185554567	797.275669632255	4.55739504519573	DNA	G	197	R_Antecubital fossa		197	right_antecubital_fossa
SRS015279	58.3331331740575	SRS015279	700023934	1364.68702290076	1228.33272076271	1544.04638761829	5.23397520760261	DNA	G	796	Subgingival plaque		796	subgingival_plaque
SRS020799	114.502892272574	SRS020799	700096273	1822.10218978102	1603.24579818475	2102.11195143501	5.91193905991352	DNA	G	820	Tongue dorsum		820	tongue_dorsum
SRS046257	44.2960713843104	SRS046257	700108974	903.528985507246	768.338882735215	1095.59475714308	4.71692107374003	DNA	G	447	Mid vagina		447	mid_vagina
